	0	1	2	3	4	5	6	7	8	9
11013086	0	0	10	90	18	0	98	0	98	0
11326784	50	69	24	0	6	39	0	72	0	33
11337808	10	0	96	87	95	20	0	10	0	76
11233165	62	10	10	26	85	71	12	22	11	25
11349499	0	0	62	0	79	0	82	48	89	14
11336796	95	11	0	62	0	0	23	39	78	13
11350049	2	13	0	26	62	37	98	60	0	10
11344387	35	11	79	42	29	21	63	33	20	54
11347027	84	0	61	12	17	73	0	10	14	10
11182506	23	61	71	1	66	17	39	61	71	0
11290252	23	61	71	1	66	0	39	61	71	0
11404505	23	61	71	1	66	9	39	61	71	0
11326076	71	51	24	0	0	0	17	86	95	33
11348576	88	0	73	0	59	63	0	46	95	53
11338506	0	85	96	78	80	32	0	80	0	82
11225160	68	43	0	98	66	32	0	80	0	1
11411647	23	61	71	1	66	0	39	61	71	0
11220173	10	20	96	83	0	95	12	95	62	61
11411278	23	61	71	1	66	0	39	61	71	84
11410563	23	61	71	1	66	0	39	61	71	0
11410568	23	61	71	1	66	0	39	61	71	0
10947338	0	0	10	0	0	0	18	0	0	0
11385088	71	0	10	20	0	0	79	37	43	43
11270639	66	0	10	18	30	26	16	33	0	100
11380420	67	12	10	18	0	18	0	20	79	0
11396504	0	11	10	96	0	0	0	63	0	0
11384120	0	0	10	33	71	0	23	0	98	96
11266782	0	2	10	59	0	82	23	35	0	87
11397502	0	0	10	33	0	79	23	0	43	4
11398809	0	0	10	0	0	10	74	0	17	0
11378832	77	0	10	0	0	0	0	77	44	0
11393180	77	0	10	5	66	0	31	0	16	0
11324649	0	82	10	79	0	10	0	39	0	0
11443001	0	82	10	49	0	10	0	39	0	0
10954404	0	53	10	95	4	20	23	0	0	0
11247352	36	95	10	0	0	0	23	0	100	0
11376300	85	11	10	18	0	0	17	99	10	10
11361748	85	0	10	18	60	0	0	99	0	0
11386510	89	75	10	35	0	0	51	0	12	60
11383706	60	100	10	35	46	16	0	42	12	0
10825132	85	92	10	18	0	0	17	99	10	39
11259066	85	0	10	18	62	0	0	99	0	95
11198368	85	92	10	18	0	0	17	99	10	96
10980979	85	92	10	18	0	0	17	99	10	0
11299428	85	5	10	18	0	0	0	99	0	0
11416151	85	5	10	18	98	14	0	99	0	0
11428325	85	0	10	18	0	0	0	99	81	0
11429773	85	12	10	18	0	35	59	99	0	0
11078590	85	9	10	18	0	0	0	99	0	96
11189275	85	9	10	18	0	0	0	99	0	0
