	0	1	2	3	4	5	6	7	8	9
8818048	0	49	0	0	0	49	94	83	0	0
8647026	9	0	36	0	4	90	0	45	0	76
8836359	46	73	0	84	76	59	95	45	0	0
8829780	36	73	73	4	0	59	95	45	0	0
8841471	20	97	13	85	41	28	0	0	0	0
8838999	13	0	0	79	59	95	46	77	62	0
8842021	94	9	0	31	2	0	90	0	97	0
8875678	80	79	25	0	84	0	0	62	0	0
8753714	93	96	0	0	75	41	9	80	64	0
8942198	0	96	0	9	75	41	83	80	64	32
8441723	69	94	0	0	0	0	80	95	5	0
8828768	97	0	45	87	0	98	95	60	35	0
8773742	69	13	0	0	0	0	88	6	76	0
8870804	80	9	25	97	84	84	0	62	27	0
8755503	0	96	0	0	75	41	0	80	64	60
8952922	0	96	0	0	75	41	77	80	64	0
8760307	0	96	76	0	75	41	0	80	64	0
7916291	85	96	95	0	59	0	77	0	84	31
8661166	95	96	0	0	31	9	77	61	14	0
8672833	0	96	0	0	31	0	77	0	12	0
8782104	69	13	0	77	0	4	88	6	76	77
8975057	69	13	31	75	0	0	88	6	76	0
8973756	69	13	0	0	69	0	88	6	76	0
8876092	80	0	25	98	84	73	0	62	46	5
8762099	0	96	0	45	75	41	0	80	64	0
8956444	0	96	76	95	75	41	0	80	64	20
8853720	0	96	0	20	0	64	77	0	97	0
8987799	69	13	0	0	45	0	88	6	76	0
8985396	69	13	0	0	53	0	88	6	76	0
8783722	69	13	0	81	0	0	88	6	76	0
8890781	80	0	25	0	84	0	9	62	35	65
8885152	80	77	25	0	84	3	13	62	0	0
8888476	80	0	25	28	84	3	0	62	0	73
8784776	69	13	0	0	0	0	88	6	76	0
8786838	69	13	85	0	0	0	88	6	76	0
8889474	80	46	25	85	84	3	0	62	35	0
8878482	80	0	25	0	84	0	73	62	35	0
8700610	80	98	25	59	84	41	84	62	0	0
8999747	35	96	0	0	0	0	77	0	9	31
8990695	35	96	95	0	0	0	77	0	9	31
8797387	35	96	89	0	48	31	77	0	9	31
8802327	35	96	49	0	48	0	77	0	9	31
7431206	80	0	25	0	84	41	0	62	30	0
8902535	80	0	25	0	84	41	0	62	0	0
8704514	80	0	25	0	84	41	0	62	0	0
8903619	80	0	25	0	84	41	0	62	0	18
8936813	80	0	25	59	84	41	49	62	0	95
8937025	80	0	25	59	84	41	74	62	95	0
8604452	35	96	0	0	13	0	77	77	9	31
9002156	35	96	58	0	3	0	77	0	9	31
