	0	1	2	3	4	5	6	7	8	9
7601332	0	94	0	50	36	0	30	12	15	65
7489352	68	0	18	0	0	0	1	34	30	0
7781273	0	30	0	0	1	12	0	0	52	2
7852699	65	65	0	70	0	0	96	0	45	62
7804696	51	65	0	51	0	84	78	34	30	1
7309341	0	4	70	21	0	88	0	51	5	96
7781981	32	0	27	65	63	4	0	0	65	79
7780326	31	0	30	18	35	43	35	4	58	31
7802224	5	88	73	0	35	0	35	74	1	53
7791993	69	0	0	21	0	57	0	34	30	0
7799584	34	9	30	86	69	80	53	34	30	12
7834029	57	65	0	70	0	0	96	0	45	0
7848377	0	65	0	70	35	0	96	0	45	50
7803773	1	72	0	0	0	74	0	65	30	18
7793005	0	5	0	31	0	5	0	0	0	0
7494355	65	0	68	39	0	0	57	35	89	0
7793703	9	0	4	0	0	0	86	12	58	0
7882405	57	12	1	0	0	45	0	18	86	0
7883522	57	12	1	0	63	45	0	18	86	0
7816945	0	30	0	8	73	0	82	0	0	0
7805246	0	30	21	83	-1	58	82	0	0	0
7723905	0	30	35	62	73	0	82	88	0	76
7835746	7	65	72	70	0	36	96	71	45	0
7839317	64	65	0	70	0	57	96	0	45	0
7840285	17	65	0	70	12	16	96	88	45	0
7745594	17	65	88	70	3	0	96	0	45	32
7602804	0	30	0	0	73	80	82	0	12	0
7831497	0	65	51	70	0	68	96	4	45	30
7727906	0	65	54	70	94	46	96	0	45	0
7841707	0	65	0	70	0	0	96	0	45	46
7439724	0	65	0	70	0	0	96	0	45	0
7835617	0	65	1	70	0	0	96	18	45	0
7838903	0	65	0	70	0	0	96	72	45	5
7854006	0	65	72	70	9	0	96	72	45	5
7635809	0	65	0	70	84	0	96	0	45	0
7851701	0	65	29	70	0	98	96	0	45	0
7859702	45	30	0	0	73	0	82	4	12	72
7759072	45	30	0	0	73	0	82	4	0	72
7652847	45	30	0	0	73	0	82	4	0	72
7755374	45	30	0	0	73	0	82	4	65	72
7564893	45	30	0	0	73	0	82	0	0	72
7866844	45	30	0	0	73	0	82	0	0	72
7866475	45	30	0	0	73	20	82	86	0	72
7871348	45	30	65	69	73	0	82	0	29	72
7772546	45	30	95	65	73	0	82	0	65	72
7671283	45	30	95	65	73	0	82	0	0	72
7865760	45	30	0	0	73	0	82	0	65	72
7865765	45	30	0	31	73	0	82	0	0	72
7667564	45	30	22	0	73	0	82	0	29	72
7769033	45	30	22	58	73	12	82	0	29	72
