	0	1	2	3	4	5	6	7	8	9
9884514	0	15	0	20	63	0	0	0	92	0
9883567	0	69	0	32	70	36	0	0	81	72
9902825	0	0	64	0	0	0	45	0	37	0
9868726	0	35	95	0	95	32	0	40	27	0
9796547	41	-1	13	6	0	14	5	0	26	20
9895234	61	5	0	0	20	0	0	45	0	92
9905465	31	0	0	92	0	86	0	64	2	55
9804694	0	57	0	50	86	41	-1	34	33	76
9985646	86	35	95	0	95	32	0	40	27	0
9962943	47	35	95	0	95	32	0	40	27	92
9862154	0	35	95	0	95	32	0	40	27	62
9896944	33	0	11	31	0	93	76	0	49	14
9896246	93	50	23	57	37	0	9	56	72	0
9789777	0	31	87	0	0	72	95	76	89	91
9907937	0	31	87	0	0	0	95	76	89	91
9908487	31	5	0	85	0	20	0	11	0	22
9885222	10	0	62	31	93	86	81	0	78	72
9791574	33	84	24	86	89	34	64	45	51	20
9907014	11	62	93	94	61	36	87	87	10	0
9974589	0	35	95	0	95	32	0	40	27	0
9617835	68	50	0	15	93	50	0	32	0	10
9920186	68	50	57	15	0	12	0	32	9	0
9934738	68	50	57	15	11	12	20	32	9	0
9937270	0	0	62	92	50	85	92	23	62	53
9876229	0	35	95	0	95	32	83	40	27	85
9876058	83	35	95	0	95	32	0	40	27	0
9872152	0	35	95	0	95	32	0	40	27	0
9872378	33	35	95	92	95	32	0	40	27	0
9970085	53	35	95	41	-1	32	5	40	27	92
9969716	0	35	95	0	95	32	0	40	27	72
9969001	12	35	95	0	95	32	0	40	27	0
9969006	12	35	95	0	95	32	0	40	27	0
9817095	68	50	41	-1	0	36	29	32	0	85
9514308	68	50	0	15	0	72	33	32	11	0
9848262	95	0	62	92	50	85	92	23	62	53
9961328	0	0	62	92	50	85	92	23	62	53
9139356	0	13	62	92	50	85	92	23	62	53
9744128	0	0	62	92	50	85	92	23	62	53
9938858	6	0	62	92	50	85	92	23	62	53
9943526	0	0	62	92	50	85	92	23	62	53
9838859	0	63	62	92	50	85	92	23	62	53
9951618	22	100	62	92	50	85	92	23	62	53
9954942	0	0	62	92	50	85	92	23	62	53
9944948	0	0	62	92	50	85	92	23	62	53
9751158	72	0	62	92	50	85	92	23	62	53
9955940	35	49	62	92	50	85	92	23	62	53
9957247	0	0	62	92	50	85	92	23	62	53
9942144	0	0	62	92	50	85	92	23	62	53
9938987	0	0	62	92	50	85	92	23	62	53
9942558	0	0	62	92	50	85	92	23	62	53
