	0	1	2	3	4	5	6	7	8	9
8279666	12	97	83	77	86	86	87	21	61	83
8176832	0	0	18	23	41	86	0	0	53	80
8330141	93	83	61	0	41	94	56	96	99	11
8282688	54	98	0	85	87	86	93	53	17	60
8271145	34	55	61	80	22	86	10	83	30	21
8282138	10	59	37	0	0	86	7	0	100	21
8270447	65	52	-1	34	55	86	27	21	43	0
8277026	0	60	19	40	61	86	7	37	5	8
8259423	36	61	72	55	99	86	87	29	48	96
8281215	90	94	27	95	37	86	35	56	87	13
8257768	90	18	27	41	0	86	35	50	37	21
8269435	92	24	83	0	84	86	32	3	42	30
8112377	93	83	61	0	41	94	56	96	99	11
8319149	93	83	61	87	41	94	56	96	99	11
8313188	93	83	61	0	41	94	56	96	99	11
8009333	93	83	61	0	41	94	56	96	99	11
8066743	60	3	19	16	40	86	0	77	53	61
8174261	0	100	48	16	13	86	0	21	63	61
8168707	45	0	37	19	98	86	27	19	34	0
8258715	87	33	3	79	0	86	0	36	87	0
8316759	93	83	61	0	41	94	56	96	99	11
8313059	93	83	61	94	41	94	56	96	99	11
8317727	93	83	61	36	41	94	56	96	99	11
8329143	93	83	61	0	41	94	56	96	99	11
8308939	37	52	-1	80	30	86	0	86	79	21
8098595	37	37	17	74	30	86	40	65	79	21
8316345	36	96	80	55	36	86	37	29	94	0
8325819	36	96	80	55	36	86	37	29	94	21
8231374	36	96	80	55	36	86	37	29	94	0
8102638	37	37	17	87	30	86	61	32	79	21
8294387	37	37	17	7	30	86	63	94	79	21
7917456	36	96	80	55	36	86	37	29	94	97
7989566	37	52	-1	37	30	86	21	0	79	21
8311471	37	37	85	55	30	86	6	52	-1	21
8015165	36	96	80	55	36	86	37	29	94	96
8331448	36	96	80	55	36	86	37	29	94	96
8348790	37	37	80	63	30	86	10	0	79	21
8146346	37	0	0	63	30	86	10	0	79	21
8359847	37	0	61	63	30	86	10	16	79	21
8344286	37	29	0	63	30	86	10	58	79	21
8245252	37	0	7	63	30	86	10	0	79	21
8249209	37	30	61	63	30	86	10	0	79	21
8245482	37	92	0	63	30	86	10	0	79	21
8343207	37	0	80	63	30	86	10	0	79	21
8343202	37	0	80	63	30	86	10	0	79	21
8337144	37	70	71	63	30	86	10	0	79	21
8235248	37	0	81	63	30	86	10	0	79	21
8343917	37	0	0	63	30	86	10	96	79	21
8138762	37	0	0	63	30	86	10	0	79	21
8360964	37	0	21	63	30	86	10	0	79	21
