	0	1	2	3	4	5	6	7	8	9
9025941	3	5	87	80	0	60	6	87	11	40
9255162	42	0	3	11	80	100	86	69	3	67
9279350	52	90	73	70	97	33	82	6	80	77
9266240	77	96	5	17	0	81	86	65	10	3
9658243	53	35	34	63	0	18	6	79	42	3
9572672	0	77	10	96	33	63	35	0	44	7
9657159	63	12	73	98	0	6	87	50	57	0
9691649	100	0	63	11	9	7	72	36	77	89
9596095	85	85	73	30	69	18	40	6	63	97
9590983	73	13	73	0	31	0	13	6	0	34
9493894	5	0	73	37	73	99	54	6	6	54
9593623	52	97	73	69	97	40	82	6	36	66
9595172	7	29	41	46	69	0	0	92	0	0
9500540	53	87	57	73	73	0	0	79	89	3
9657874	53	0	27	0	0	0	77	79	89	3
9583392	52	0	73	96	97	9	82	6	36	0
9596645	52	80	73	40	97	0	82	6	36	5
9271199	91	81	6	8	96	9	84	0	0	85
9573380	91	80	0	70	96	40	6	16	10	85
9691437	100	73	63	11	9	93	10	3	77	89
9696822	100	13	63	11	9	0	0	3	77	89
9519615	100	0	63	11	9	0	30	0	77	89
9531046	100	0	63	11	9	38	72	0	77	89
9584404	0	80	73	31	41	80	59	6	87	6
9707546	0	67	73	33	0	80	60	6	7	73
9078998	0	67	73	33	70	80	60	6	7	73
9080587	70	67	73	33	0	80	60	6	7	73
9170244	11	90	73	6	7	80	7	6	9	73
9549854	0	67	73	33	0	80	60	6	7	73
9643100	11	90	73	6	7	80	7	6	9	73
9630302	11	90	73	6	7	80	7	6	9	73
9633106	11	90	73	6	7	80	7	6	9	73
9630716	11	90	73	6	7	80	7	6	9	73
8936161	0	67	73	33	83	80	60	6	7	73
9711068	89	67	73	33	83	80	60	6	7	73
9645405	11	90	73	6	7	80	7	6	9	73
9465757	11	90	73	6	7	80	7	6	9	73
9644098	11	90	73	6	7	80	7	6	9	73
9625428	11	90	73	6	7	80	7	6	9	73
9639776	11	90	73	6	7	80	7	6	9	73
9608344	11	90	73	6	7	80	7	6	9	73
9725402	11	90	73	6	7	80	7	6	9	73
9299507	11	90	73	6	7	80	7	6	9	73
9631684	11	90	73	6	7	80	7	6	9	73
9405213	11	90	73	6	7	80	7	6	9	73
9723992	11	90	73	6	7	80	7	6	9	73
9728380	11	90	73	6	7	80	7	6	9	73
9729681	11	90	73	6	7	80	7	6	9	73
9410325	11	90	73	6	7	80	7	6	9	73
9570469	11	90	73	6	7	80	7	6	9	73
