0.0,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.05263,0.0,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05263,0.05266
0.02778,0.5,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02778,0.02774
0.02778,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0,0.02774
0.02774,0.5,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.02778,0.0
